id,answer_format,is_mcq,primary_category,category_tag_parse_ok,category_tag_source,statistics_probability,calculus,geometry_trig,linear_algebra,discrete_algorithm,arithmetic_algebra,applied_word_problem,general_math
694,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
695,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
696,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
697,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
698,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
699,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
700,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
701,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
702,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
703,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
704,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
705,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
706,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
707,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
708,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
709,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
710,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
711,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
712,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
713,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
714,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
715,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
716,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
717,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
718,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
719,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
720,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
721,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
722,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
723,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
724,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
725,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
726,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
727,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
728,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
729,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
730,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
731,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
732,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
733,free_form,False,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
734,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
735,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
736,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
737,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
738,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
739,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
740,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
741,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
742,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
743,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
744,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
745,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
746,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
747,free_form,False,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
748,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
749,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
750,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
751,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
752,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
753,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
754,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
755,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
756,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
757,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
758,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
759,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
760,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
761,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
762,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
763,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
764,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
765,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
766,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
767,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
768,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
769,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
770,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
771,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
772,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
773,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
774,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
775,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
776,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
777,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
778,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
779,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
780,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
781,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
782,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
783,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
784,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
785,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
786,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
787,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
788,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
789,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
790,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
791,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
792,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
793,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
794,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
795,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
796,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
797,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
798,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
799,mcq,True,discrete_algorithm,True,rule_override_general_math,0,0,0,0,1,0,0,0
800,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
801,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
802,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
803,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
804,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
805,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
806,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
807,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
808,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
809,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
810,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
811,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
812,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
813,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
814,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
815,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
816,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
817,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
818,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
819,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
820,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
821,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
822,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
823,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
824,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
825,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
826,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
827,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
828,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
829,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
830,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
831,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
832,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
833,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
834,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
835,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
836,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
837,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
838,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
839,free_form,False,general_math,True,qwen_json,0,0,0,0,0,0,0,1
840,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
841,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
842,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
843,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
844,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
845,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
846,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
847,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
848,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
849,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
850,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
851,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
852,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
853,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
854,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
855,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
856,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
857,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
858,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
859,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
860,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
861,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
862,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
863,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
864,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
865,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
866,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
867,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
868,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
869,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
870,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
871,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
872,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
873,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
874,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
875,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
876,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
877,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
878,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
879,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
880,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
881,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
882,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
883,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
884,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
885,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
886,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
887,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
888,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
889,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
890,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
891,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
892,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
893,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
894,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
895,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
896,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
897,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
898,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
899,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
900,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
901,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
902,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
903,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
904,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
905,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
906,mcq,True,arithmetic_algebra,True,rule_override_general_math,0,0,0,0,0,1,0,0
907,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
908,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
909,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
910,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
911,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
912,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
913,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
914,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
915,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
916,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
917,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
918,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
919,mcq,True,linear_algebra,True,rule_override_general_math,0,0,0,1,0,0,0,0
920,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
921,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
922,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
923,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
924,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
925,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
926,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
927,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
928,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
929,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
930,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
931,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
932,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
933,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
934,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
935,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
936,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
937,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
938,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
939,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
940,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
941,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
942,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
943,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
944,mcq,True,geometry_trig,True,rule_override_general_math,0,0,1,0,0,0,0,0
945,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
946,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
947,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
948,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
949,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
950,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
951,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
952,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
953,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
954,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
955,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
956,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
957,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
958,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
959,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
960,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
961,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
962,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
963,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
964,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
965,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
966,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
967,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
968,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
969,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
970,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
971,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
972,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
973,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
974,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
975,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
976,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
977,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
978,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
979,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
980,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
981,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
982,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
983,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
984,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
985,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
986,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
987,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
988,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
989,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
990,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
991,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
992,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
993,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
994,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
995,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
996,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
997,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
998,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
999,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1000,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1001,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1002,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
1003,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1004,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1005,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1006,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
1007,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1008,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1009,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1010,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1011,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1012,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1013,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1014,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
1015,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1016,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1017,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1018,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1019,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
1020,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
1021,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1022,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1023,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
1024,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
1025,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1026,free_form,False,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
1027,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
1028,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1029,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1030,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1031,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1032,mcq,True,general_math,True,qwen_json,0,0,0,0,0,0,0,1
1033,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1034,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
1035,mcq,True,general_math,True,qwen_json,0,0,0,0,0,0,0,1
1036,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
1037,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1038,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1039,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1040,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1041,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1042,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
