id,answer_format,is_mcq,primary_category,category_tag_parse_ok,category_tag_source,statistics_probability,calculus,geometry_trig,linear_algebra,discrete_algorithm,arithmetic_algebra,applied_word_problem,general_math
692,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
693,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
694,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
695,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
696,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
697,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
698,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
699,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
700,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
701,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
702,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
703,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
704,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
705,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
706,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
707,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
708,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
709,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
710,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
711,mcq,True,geometry_trig,True,rule_override_general_math,0,0,1,0,0,0,0,0
712,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
713,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
714,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
715,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
716,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
717,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
718,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
719,mcq,True,general_math,True,qwen_json,0,0,0,0,0,0,0,1
720,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
721,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
722,free_form,False,geometry_trig,True,rule_override_general_math,0,0,1,0,0,0,0,0
723,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
724,free_form,False,general_math,True,qwen_json,0,0,0,0,0,0,0,1
725,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
726,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
727,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
728,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
729,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
730,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
731,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
732,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
733,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
734,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
735,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
736,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
737,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
738,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
739,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
740,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
741,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
742,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
743,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
744,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
745,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
746,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
747,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
748,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
749,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
750,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
751,free_form,False,geometry_trig,True,rule_override_general_math,0,0,1,0,0,0,0,0
752,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
753,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
754,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
755,mcq,True,geometry_trig,True,rule_override_general_math,0,0,1,0,0,0,0,0
756,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
757,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
758,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
759,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
760,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
761,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
762,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
763,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
764,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
765,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
766,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
767,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
768,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
769,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
770,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
771,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
772,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
773,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
774,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
775,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
776,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
777,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
778,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
779,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
780,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
781,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
782,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
783,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
784,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
785,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
786,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
787,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
788,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
789,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
790,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
791,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
792,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
793,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
794,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
795,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
796,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
797,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
798,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
799,free_form,False,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
800,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
801,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
802,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
803,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
804,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
805,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
806,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
807,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
808,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
809,free_form,False,general_math,True,qwen_json,0,0,0,0,0,0,0,1
810,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
811,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
812,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
813,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
814,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
815,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
816,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
817,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
818,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
819,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
820,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
821,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
822,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
823,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
824,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
825,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
826,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
827,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
828,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
829,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
830,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
831,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
832,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
833,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
834,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
835,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
836,free_form,False,discrete_algorithm,True,rule_override_general_math,0,0,0,0,1,0,0,0
837,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
838,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
839,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
840,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
841,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
842,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
843,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
844,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
845,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
846,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
847,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
848,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
849,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
850,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
851,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
852,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
853,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
854,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
855,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
856,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
857,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
858,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
859,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
860,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
861,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
862,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
863,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
864,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
865,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
866,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
867,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
868,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
869,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
870,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
871,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
872,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
873,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
874,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
875,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
876,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
877,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
878,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
879,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
880,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
881,mcq,True,discrete_algorithm,True,rule_override_general_math,0,0,0,0,1,0,0,0
882,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
883,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
884,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
885,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
886,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
887,mcq,True,arithmetic_algebra,True,rule_override_general_math,0,0,0,0,0,1,0,0
888,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
889,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
890,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
891,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
892,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
893,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
894,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
895,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
896,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
897,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
898,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
899,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
900,free_form,False,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
901,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
902,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
903,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
904,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
905,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
906,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
907,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
908,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
909,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
910,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
911,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
912,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
913,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
914,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
915,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
916,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
917,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
918,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
919,free_form,False,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
920,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
921,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
922,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
923,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
924,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
925,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
926,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
927,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
928,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
929,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
930,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
931,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
932,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
933,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
934,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
935,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
936,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
937,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
938,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
939,mcq,True,discrete_algorithm,True,rule_override_general_math,0,0,0,0,1,0,0,0
940,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
941,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
942,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
